id,Movie_Name,Plot
34582,Budbringeren,A lazy postman puts his nose where it doesn't belong.::anonymous
10216,Species II,"An astronaut gets infected with alien DNA during the first mission on Mars and runs amok on earth. Preston and Laura team up with a peaceful, genetically re-engineered Sil to track the monster down.::Movie Girl"
24560,Sour Grapes,Documentary about the fine and rare wine auction market centering around a counterfeiter who befriended the rich and powerful and sold millions of dollars of fraudulent wine through the top auction houses.
78373,"Dancer, Texas Pop. 81","Four friends from the small Texas town of Dancer are graduating from high school and are planning to move to L.A. after graduation, taking the population of Dancer down to 77 from 81. All other 77 residents feel threatened by their decision and decide to spoil their plans by all means possible.::Anonymous"
14342,Almost Heroes,A road comedy about 2 guys whose mission is to beat Lewis and Clark.::Anonymous
9715,Hope Floats,"Birdee Calvert must choose between her morals and her heart after her husband divorces her and a charming young man, who her daughter disapproves of, comes back into her life.::zigga zagga zoom zoom"
11020,Picnic at Hanging Rock,"During a rural summer picnic, a few students and a teacher from an Australian girls' school vanish without a trace. Their absence frustrates and haunts the people left behind.::Spec81 <faeries_child@hotmail.com>"
35680,Madeline,"Horrified at the prospect of her beloved school being sold, a young French girl uses her wit and craftiness to attempt to save it, making an unlikely new friend in the process.::TheBlueHairedLawyer"
11551,Small Soldiers,"When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.::Rob Hartill"
28966,Wings,Brothers Brian and Joe Hackett attempt to run an airline on the New England island of Nantucket while surrounded by their various wacky friends and employees.::Jeremy Lunt <durlinlunt@acadia.net>
33680,Grand Hotel,"The story of a family-owned hotel set in the fictional coastal Spanish town of Cantaloa in 1905 which is scene to love, blackmail, jealousies, crime, comedy, plots and counter-plots all involving the hotel's owners, guests, detectives and residential employees.::Anonymous"
43277,The Great Ziegfeld,"The ups and downs of Florenz Ziegfeld Jr., famed producer of extravagant stage revues, are portrayed.::Rod Crawford <puffinus@u.washington.edu>"
34106,You Can't Take It With You,A man from a family of rich snobs becomes engaged to a woman from a good-natured but decidedly eccentric family.::L. Hamre
43266,How Green Was My Valley,"At the turn of the century in a Welsh mining village, the Morgans, he stern, she gentle, raise coal-mining sons and hope their youngest will find a better life.::Ed Stephan <stephan@cc.wwu.edu>"
17661,Going My Way,"When young Father O'Malley arrives at St. Dominic's, old Father Fitzgibbon doesn't think much of the church's newest member."
1366,Rocky,A small-time boxer gets a supremely rare chance to fight a heavy-weight champion in a bout in which he strives to go the distance for his self-respect.::Kenneth Chisholm
16619,Ordinary People,"The accidental death of the older son of an affluent family deeply strains the relationships among the bitter mother, the good-natured father, and the guilt-ridden younger son.::LVJeff"
41769,Prom Night IV: Deliver Us from Evil,"Four students ditch their high school prom for a party at a summer home, unaware that a psychotic priest is on the loose, determined to punish sinners."
12101,Soylent Green,"In the world ravaged by the greenhouse effect and overpopulation, an NYPD detective investigates the murder of a big company CEO.::mystic80"
841,Dune,"Feature adaptation of Frank Herbert's science fiction novel, about the son of a noble family entrusted with the protection of the most valuable asset and most vital element in the galaxy.::Anonymous"
242,The Godfather: Part III,"In the midst of trying to legitimize his business dealings in New York City and Italy in 1979, aging Mafia Don Michael Corleone seeks to avow for his sins, while taking his nephew Vincent Mancini under his wing.::mystic80"
1411,The Rapture,"A telephone operator living an empty, amoral life finds God and loses him again.::J. Spurlin"
22777,The Million Dollar Duck,"Professor Dooley takes home a duck from his research laboratory as a pet for his son, but soon finds out that it lays golden eggs.::Michael Zink <m.zink@adg.de>"
14612,Candleshoe,"Welcome to Candleshoe, a stately English manor where a swashbuckling pirate hid a fortune in Spanish doubloons centuries ago. And that's what young orphan Casey and a sly con man are determined to find."
11164,D2: The Mighty Ducks,Can Gordon's team win the Junior Goodwill Games in California in spite of all the set-backs?
678,Out of the Past,"A gangster hires an ex-football player to find his girlfriend. When he finds her, they fall in love, and the twists start to appear.::Colin Tinto <cst@imdb.com>"
26648,Il portiere di notte,"After a chance meeting at a hotel in 1957, Holocaust survivor Lucia and Nazi officer Max, who tortured her, resume their sadomasochistic relationship.::aerith of the slums"
793,Blue Velvet,"After finding a severed human ear in a field, a young man soon discovers a sinister underworld lying just beneath his idyllic suburban home town.::Benjamin Conway"
11319,The Rescuers,Two mice of the Rescue Aid Society search for a little girl kidnapped by unscrupulous treasure hunters.::Kenneth Chisholm
19762,Son of Flubber,"When Professor Brainard experiments further on Flubber derivatives, he gets in trouble and only his students can help.::Kenneth Chisholm"
53565,Steamboat Willie,Mickey Mouse is a mischievous deckhand on a riverboat that is under the command of the tyrannical Captain Pete.
2107,L.A. Story,"With the help of a talking freeway billboard, a wacky weatherman tries to win the heart of an English newspaper reporter, who is struggling to make sense of the strange world of early 1990s Los Angeles.::jgp3553@yahoo.com"
9980,Maximum Overdrive,A group of people try to survive when machines start to come alive and become homicidal.::Kenneth Chisholm
12761,Höstsonaten,"A married daughter who longs for her mother's love is visited by the latter, a successful concert pianist.::Anonymous"
11557,St. Elmo's Fire,"A group of friends, just out of college, struggle with adulthood.::pop"
805,Rosemary's Baby,A young couple trying for a baby move into a fancy apartment surrounded by peculiar neighbors.::krasnoludek
9417,Wrongfully Accused,"Ryan Harrison is framed for murder and must prove himself innocent by finding a mysterious one-eyed, one-armed, one-legged man after escaping from a bus accident on the way to jail.::Kyle Goldstein"
573,Frenzy,"A serial murderer is strangling women with a necktie. The London police have a suspect, but he is the wrong man.::Anonymous"
2370,Topaz,"A French Intelligence Agent becomes embroiled in the Cold War politics first with uncovering the events leading up to the 1962 Cuban Missile Crisis, and then back to France to break up an international Russian spy ring."
5780,Torn Curtain,An American scientist publicly defects to East Germany as part of a cloak and dagger mission to find the solution for a formula resin before planning an escape back to the West.
46748,Regarde la Mer,"While waiting her husband return from a business trip, a young woman with a baby is getting close with a strange woman traveler."
31995,Jamaica Inn,"In Cornwall, 1819, a young woman discovers she's living near a gang of criminals who arrange shipwrecks for profit."
2762,Young and Innocent,A man on the run from a murder charge enlists a beautiful stranger who must put herself at risk for his cause.::Neil-117
12684,Sabotage,Members of an elite DEA task force find themselves being taken down one by one after they rob a drug cartel safe house.::Anonymous
31641,Digging to China,"10-year-old Harriet dreams of leaving her home, where she doesn't feel she's needed by her mother and sister Gwen. When her mother dies in a car accident, she really starts to make plans for leaving and she finally does so together with her childlike (mentally ill) friend Ricky.::Anonymous"
